,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,validation_f1_macro,validation_f1_micro,validation_f1_by_class,validation_auc_macro,validation_auc_micro,validation_auc_by_class,validation_p_5,validation_LRAP,validation_metrics_sample_size,validation_val_loss_cls,train_f1_macro,train_f1_micro,train_f1_by_class,train_auc_macro,train_auc_micro,train_auc_by_class,train_p_5,train_LRAP,train_metrics_sample_size,train_loss,train_loss_aux,train_loss_cls,epoch,curr_lr,file_path,note_path,project_path,run_name,mode,splits,mimic_dir,base_checkpoint,saved_path,event_file,event_tokens_file,batch_size,lr,epochs,hidden_dim,lab_param,microbio_params,drug_param,num_labels,num_heads_labattn,use_all_tokens,reduce_computation,num_layers,max_chunks,use_multihead_attention,num_attention_heads,use_positional_embeddings,use_reverse_positional_embeddings,use_document_embeddings,use_reverse_document_embeddings,use_category_embeddings,is_baseline,aux_task,evaluate_temporal,save_model,debug,grad_accumulation,max_epochs,patience_threshold,load_from_checkpoint
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0811782134345419,0.2180366287648641,"[0.5811138  0.22541966 0.45138889 0.11034483 0.66909091 0.
 0.         0.16714697 0.         0.00881057 0.02083333 0.
 0.85714286 0.         0.         0.         0.         0.
 0.         0.         0.41414141 0.         0.         0.
 0.         0.49484536 0.         0.         0.01470588 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02739726 0.01652893 0.
 0.         0.        ]",0.7107965051228259,0.7594051043427915,"[0.615153   0.73337208 0.77275095 0.73028286 0.87387229 0.68063848
 0.81485358 0.74644167 0.58463226 0.84497527 0.73417815 0.82770292
 0.98209355 0.51178368 0.52448481 0.71045766 0.90328482 0.56621947
 0.56532167 0.54968892 0.91605904 0.68193947 0.6748908  0.78805643
 0.71304016 0.97521083 0.66537467 0.58373581 0.85945879 0.58442485
 0.81213319 0.53622869 0.63440618 0.52726553 0.75885736 0.74476698
 0.68015203 0.62426465 0.64907047 0.7145079  0.55727986 0.84619682
 0.91022766 0.745826   0.58018788 0.83545882 0.74816472 0.64490193
 0.53760641 0.73794322]",0.3743165924984107,0.4259310820280946,1573.0,0.3145257707675753,0.0553108384003794,0.1017989169614565,"[0.36819013 0.17647059 0.08773424 0.12647619 0.28218182 0.00156372
 0.01378446 0.1483209  0.10741921 0.08840413 0.00833912 0.02745995
 0.19123506 0.07710558 0.02236719 0.0748731  0.07291667 0.0023015
 0.00854701 0.03189066 0.         0.05685279 0.066605   0.0564872
 0.         0.07591015 0.         0.03151515 0.0604878  0.01512859
 0.00536193 0.06134969 0.06002144 0.00688468 0.00641026 0.
 0.00391389 0.01342282 0.01190476 0.03840878 0.06758448 0.09072165
 0.         0.00998336 0.00404858 0.00382409 0.00386847 0.03308824
 0.05982906 0.00434783]",0.5893846100261014,0.6775912753367854,"[0.57879728 0.63973608 0.63522447 0.58515222 0.71691929 0.57707083
 0.63380467 0.64914205 0.54494515 0.67902045 0.55130063 0.6244493
 0.82523347 0.44051848 0.53414333 0.63029469 0.70655212 0.54431215
 0.57325989 0.5381708  0.71074182 0.5795843  0.57968243 0.56262159
 0.50656057 0.70171943 0.55103851 0.52595779 0.67023494 0.49852595
 0.6696819  0.52184311 0.59607077 0.50397337 0.59540026 0.58452615
 0.60080047 0.51989677 0.47508287 0.60531988 0.53171935 0.66367091
 0.556969   0.56836429 0.56486235 0.59771504 0.54980606 0.53571736
 0.5754339  0.55766204]",0.3128440366972477,0.3679676477059758,8066.0,0.35243663,0.0,0.35243663,0.0,[5.217464962817069e-06],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.2268033152380429,0.3962820891118324,"[0.61099513 0.46870451 0.67714286 0.79151943 0.7292517  0.29027113
 0.4841629  0.40480962 0.         0.42539683 0.47663551 0.52900232
 0.94004796 0.07111111 0.00732601 0.03333333 0.54700855 0.
 0.         0.         0.57017544 0.10526316 0.01234568 0.04411765
 0.11764706 0.90169492 0.14851485 0.         0.50420168 0.01226994
 0.         0.         0.06936416 0.         0.26666667 0.04
 0.         0.01980198 0.         0.01428571 0.         0.40983607
 0.3125     0.         0.         0.3047619  0.         0.
 0.         0.        ]",0.7964168231000004,0.8373144686146696,"[0.69014402 0.7856534  0.89907618 0.95491877 0.91409805 0.72780558
 0.88920955 0.78593083 0.65471494 0.91153973 0.90422207 0.88549247
 0.99453015 0.74559015 0.55153066 0.73931436 0.93514106 0.63194284
 0.61361668 0.60967536 0.94899547 0.79581078 0.81778798 0.83125577
 0.76221827 0.99471797 0.82351386 0.68546831 0.92701192 0.72991312
 0.89256198 0.59001066 0.70877957 0.61562508 0.88386623 0.88052217
 0.69026606 0.79415284 0.79182182 0.72986416 0.61316078 0.95576217
 0.95886933 0.7659932  0.78986121 0.91239849 0.77304428 0.87786066
 0.68437209 0.77120808]",0.4703115066751431,0.5420742227335772,1573.0,0.2748213246412594,0.1516385329000455,0.303140507103528,"[0.51060795 0.45346062 0.47469136 0.48005502 0.6819634  0.05860255
 0.45809601 0.15850816 0.00562193 0.55069034 0.2091954  0.33642548
 0.84076433 0.03099362 0.         0.04779686 0.54640523 0.
 0.00430571 0.         0.35759209 0.00274348 0.00771208 0.01017812
 0.01136364 0.7063689  0.01932367 0.         0.15295815 0.
 0.22369878 0.         0.00727273 0.         0.0539629  0.00977995
 0.0040404  0.00695652 0.         0.         0.         0.07457627
 0.07378641 0.         0.         0.01142857 0.         0.
 0.         0.        ]",0.7630163180345292,0.8233131184347728,"[0.69909643 0.78595114 0.81607962 0.84180532 0.88723835 0.74342851
 0.86026021 0.78151354 0.64645363 0.88447187 0.800245   0.86384834
 0.98130112 0.66257745 0.61200927 0.73800196 0.92753882 0.59221905
 0.68824323 0.60128204 0.91196259 0.7242458  0.74696939 0.75223393
 0.73175109 0.9802685  0.76184389 0.61260129 0.88713874 0.72755052
 0.87714129 0.62891641 0.76038791 0.60465194 0.82966147 0.827195
 0.69978984 0.77084566 0.73618718 0.72267122 0.62710993 0.85254237
 0.90085482 0.6995856  0.70826086 0.80619686 0.72536239 0.71192867
 0.6865011  0.7248947 ]",0.441086040168609,0.5219662029814113,8066.0,0.2738272249698639,0.0,0.2738272249698639,1.0,[1.4007186452355308e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,0.3141664234844405,0.4814713896457765,"[0.66142857 0.54193548 0.73789174 0.86390533 0.77083333 0.47029703
 0.24822695 0.50883392 0.63947798 0.71100917 0.60303688 0.56398104
 0.94811321 0.26459144 0.         0.07017544 0.65811966 0.
 0.03571429 0.         0.56872038 0.32941176 0.09195402 0.
 0.21568627 0.92567568 0.26976744 0.         0.59778598 0.24
 0.42105263 0.         0.11173184 0.         0.36263736 0.13207547
 0.         0.15873016 0.04081633 0.         0.         0.70833333
 0.16666667 0.05970149 0.09615385 0.12658228 0.04761905 0.46666667
 0.08474576 0.18823529]",0.8405691348057508,0.8707759091691207,"[0.76494563 0.82629565 0.93277107 0.97418321 0.94102614 0.76164126
 0.90829583 0.82940073 0.8983308  0.95683152 0.92093445 0.89165319
 0.99613624 0.80358015 0.58237401 0.83321142 0.95098196 0.66217378
 0.65806019 0.65875409 0.96663313 0.85811389 0.86782223 0.84774206
 0.79786053 0.99613695 0.87426384 0.75897969 0.93782477 0.78942349
 0.92093664 0.61235703 0.7797189  0.6740871  0.89548671 0.92215358
 0.68182697 0.85552311 0.83992045 0.76709084 0.64418925 0.99198806
 0.97103504 0.82392197 0.88887243 0.90686596 0.86105758 0.93771573
 0.81039582 0.79693168]",0.5218054672600126,0.6030483379915829,1573.0,0.2519172825589871,0.2602033586497629,0.4396390464361074,"[0.57300184 0.54747694 0.68604347 0.80985169 0.71432706 0.25526791
 0.60573356 0.36927481 0.2173913  0.65910702 0.550189   0.51593323
 0.90394432 0.23677979 0.004158   0.22699387 0.65249856 0.
 0.03688525 0.         0.54313578 0.20571429 0.05555556 0.07962529
 0.04115226 0.84495021 0.1877551  0.         0.38452787 0.04814815
 0.44639719 0.         0.04537522 0.         0.15451895 0.07158837
 0.         0.06168831 0.03603604 0.00421053 0.         0.67030568
 0.29117647 0.         0.02434077 0.10490694 0.         0.1106383
 0.02475248 0.00881057]",0.8183691568923624,0.8695046613173265,"[0.74216537 0.82518231 0.89956115 0.95648795 0.91251751 0.77948353
 0.90619183 0.82991484 0.75767395 0.92517202 0.89875764 0.90264612
 0.99020817 0.75773698 0.64681143 0.79359225 0.94592564 0.63416222
 0.69446544 0.61536389 0.94187926 0.82992603 0.80030956 0.78909617
 0.7701089  0.98972266 0.86366087 0.66686722 0.92204438 0.82330221
 0.91851682 0.6685844  0.80583108 0.68625972 0.88071519 0.87948818
 0.73733748 0.83007872 0.8009802  0.74970627 0.6849684  0.96635241
 0.92746085 0.73181088 0.81326453 0.8560093  0.76976944 0.85985264
 0.79997569 0.74055815]",0.5065212000991818,0.6086412435250079,8066.0,0.2437191158533096,0.0,0.2437191158533096,2.0,[2.6012446058155606e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,0.3781463347016403,0.5481500747772936,"[0.69468676 0.56345886 0.76657825 0.91738594 0.78734177 0.63921993
 0.61733615 0.23391813 0.7617689  0.71333333 0.72013093 0.58924731
 0.94117647 0.36956522 0.61098901 0.         0.68016194 0.
 0.16326531 0.16161616 0.53535354 0.39552239 0.20512821 0.01515152
 0.         0.93661972 0.57792208 0.23728814 0.44919786 0.44360902
 0.73786408 0.         0.27184466 0.         0.15037594 0.14953271
 0.04444444 0.525      0.         0.         0.         0.87356322
 0.6125     0.0483871  0.05882353 0.05479452 0.07936508 0.51136364
 0.03508772 0.02739726]",0.8762938501614446,0.8949214039312808,"[0.84771562 0.84919597 0.94600415 0.98264291 0.9441385  0.84779599
 0.92206026 0.85446676 0.94826127 0.96401912 0.94079371 0.89845266
 0.99654832 0.82590277 0.87430431 0.83649087 0.95491975 0.62626908
 0.72313037 0.83399537 0.97319864 0.87177723 0.88392802 0.84959415
 0.80639722 0.99679342 0.91975906 0.86231675 0.94288633 0.87705944
 0.95591089 0.65225668 0.86421176 0.67426598 0.91772774 0.9361318
 0.70823402 0.92286162 0.88228532 0.77740746 0.66440408 0.99571472
 0.97736826 0.88664809 0.93691464 0.94081131 0.92763248 0.94676187
 0.82646492 0.81986083]",0.5637635092180546,0.6647709303143428,1573.0,0.2312052036889144,0.3337657958756372,0.5061695467243146,"[0.64380459 0.60829256 0.72778345 0.84218791 0.74076132 0.34948285
 0.67058824 0.47119518 0.55682298 0.69241192 0.62514875 0.55713585
 0.92075126 0.34413247 0.12818096 0.32423581 0.67926626 0.
 0.08203125 0.         0.62517483 0.33756098 0.12624585 0.10011377
 0.09055627 0.87300486 0.32687651 0.02124431 0.46736842 0.20125786
 0.60815047 0.         0.1554878  0.01176471 0.22715405 0.15163934
 0.008      0.27576602 0.07035176 0.01263158 0.00501253 0.80924855
 0.38451268 0.0546875  0.12880143 0.16796267 0.06392694 0.26287744
 0.11790393 0.0387931 ]",0.8482032182847932,0.8918530197471864,"[0.79899308 0.85511608 0.91088515 0.95985762 0.92980898 0.8275145
 0.92550302 0.85623249 0.87625473 0.93454843 0.91702587 0.90745336
 0.99342306 0.80117095 0.72162021 0.82986571 0.95502206 0.64460992
 0.73047701 0.64217352 0.95414971 0.8613642  0.81700725 0.79691331
 0.79475948 0.9922193  0.891034   0.73549867 0.93678756 0.87422294
 0.94491685 0.6942869  0.85998498 0.70807594 0.89870725 0.90783049
 0.74491441 0.878697   0.82718874 0.75999603 0.70780117 0.98436549
 0.93876139 0.80037669 0.85627322 0.87980642 0.83160371 0.89271928
 0.85607452 0.76626829]",0.5446069923134144,0.6565821128751328,8066.0,0.2267234325408935,0.0,0.2267234325408935,3.0,[3.8014368600952494e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,0.4882626083696167,0.6122495060683038,"[0.74676806 0.58181818 0.76790831 0.91315136 0.81073446 0.68300395
 0.64693446 0.56437768 0.77477477 0.70833333 0.72053872 0.57906459
 0.95591647 0.61904762 0.73402062 0.         0.65814696 0.
 0.13829787 0.87466667 0.74637681 0.37262357 0.53424658 0.02941176
 0.23041475 0.90459364 0.63157895 0.46153846 0.58035714 0.61333333
 0.5952381  0.         0.52       0.06779661 0.23188406 0.53691275
 0.03030303 0.57692308 0.06       0.         0.         0.87234043
 0.67       0.09917355 0.77456647 0.41428571 0.29530201 0.56804734
 0.36453202 0.15384615]",0.8919658890606601,0.9113095645942776,"[0.87153914 0.85013562 0.95016949 0.98119255 0.95310801 0.8825846
 0.93001696 0.88018511 0.94888109 0.95628421 0.93646128 0.89661399
 0.99648493 0.90478499 0.90081578 0.85952015 0.95687369 0.57671802
 0.74818603 0.98441015 0.9775912  0.89303682 0.90030957 0.85450622
 0.80534655 0.99588951 0.92093447 0.90493097 0.9457542  0.9059856
 0.96439095 0.6464657  0.8886484  0.7105902  0.92394623 0.94902392
 0.7715272  0.95184104 0.88230648 0.79429884 0.67260427 0.99641108
 0.97633858 0.89629779 0.97279818 0.93344086 0.95590158 0.95140763
 0.85310383 0.83770079]",0.5954227590591227,0.7008063642400898,1573.0,0.2232785253902854,0.4155044331874312,0.5608227542985699,"[0.70244216 0.62378459 0.74163522 0.84166667 0.76863397 0.50760923
 0.68560235 0.51722707 0.60727127 0.72072678 0.66229761 0.5697561
 0.92216117 0.44266667 0.54606142 0.40416667 0.70267321 0.00929152
 0.16891285 0.5560308  0.67255435 0.38305709 0.24057085 0.13968958
 0.10025707 0.89027778 0.4162103  0.19771863 0.51530109 0.39242219
 0.65194212 0.00403226 0.32679739 0.0530303  0.34146341 0.26617375
 0.03143418 0.48484848 0.15384615 0.004158   0.         0.82364156
 0.41677255 0.13357401 0.45170455 0.23884892 0.25142857 0.31560892
 0.11538462 0.06185567]",0.8755085781792196,0.910647711008332,"[0.84526424 0.86951994 0.92024568 0.96280661 0.93677295 0.8775786
 0.9306921  0.87763189 0.89595259 0.94010922 0.926893   0.91478575
 0.9948477  0.84802642 0.85709766 0.84847321 0.95871379 0.64655539
 0.76460455 0.9011134  0.96271574 0.88177427 0.8422381  0.80741284
 0.79731197 0.99347789 0.91449392 0.81694316 0.94454646 0.91582486
 0.95041132 0.70436018 0.89491878 0.7364917  0.91108985 0.92197646
 0.76401458 0.9164997  0.85818612 0.7742489  0.72069337 0.98676176
 0.94361245 0.84659193 0.92068484 0.89291563 0.89314324 0.90291465
 0.85774989 0.78373964]",0.5805603768906521,0.7055656149391992,8066.0,0.2101696878671646,0.0,0.2101696878671646,4.0,[4.679497364175488e-05],/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/Events_HADM_50.json,/home/carnelutti/Codes/CAML-DR/Github_code/mimicdata/mimic3,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/,Multi_modal,multi_modal,/home/carnelutti/caml_splits.csv,/home/carnelutti,/home/carnelutti/Codes/CAML-DR/PLM_ICD_DIR/RoBERTa-base-PM-M3-Voc-distill-align/RoBERTa-base-PM-M3-Voc-distill-align-hf,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Events_HADM_50.json,/home/carnelutti/Codes/ICD_Coding/Multi_modal_continiuous/Data/Saved/token_dicts.json,1.0,5e-05,20.0,768.0,"{'num_items': 658, 'num_flags': 3, 'do_value': True}","{'num_specimens': 85, 'num_organisms': 212, 'num_antibiotics': 31, 'num_interpretations': 4}","{'num_gsn': 3297, 'do_value': True, 'num_routes': 72}",50.0,1.0,False,True,1.0,16.0,True,1.0,True,True,False,False,True,False,none,True,True,False,16.0,20.0,3.0,False
